election_date,state,county_name,jurisdiction,precinct_name,location_type,name,address
2020-11-03,IL,DuPage,DuPage County,Milton 037,polling_place,Crossroads Community Church,"1N100 Gary Ave, Carol Stream, IL 60188"
2020-11-03,IL,DuPage,DuPage County,Milton 038,polling_place,Village Green Baptist Church,"200 S Lambert Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 039,polling_place,Islamic Center Of Wheaton,"900 E Geneva Rd, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 040,polling_place,College Church Commons,"332 E Seminary Ave, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 041,polling_place,DuPage County Fairgrounds,"2015 Manchester Rd, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 042,polling_place,Parkview Community Church,"764 St Charles Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 043,polling_place,First Presbyterian Church (Glen Ellyn),"550 N Main St, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 044,polling_place,Abraham Lincoln School,"380 Greenfield Ave, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 045,polling_place,Faith Evangelical Lutheran Church,"41 N Park Blvd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 046,polling_place,St Luke Evangelical Lutheran Church,"23W080 Butterfield Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 047,polling_place,Peace Church,"21W500 Butterfield Rd, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,Milton 048,polling_place,Peace Church,"21W500 Butterfield Rd, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,Milton 049,polling_place,Glen Crest Middle School,"725 Sheehan Ave, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 050,polling_place,St Luke Evangelical Lutheran Church,"23W080 Butterfield Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 051,polling_place,College Church Commons,"332 E Seminary Ave, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 052,polling_place,First Congregational Church,"535 Forest Ave, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 053,polling_place,Healthtrack Sports Wellness,"875 Roosevelt Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 054,polling_place,Hope Presbyterian Church,"1771 S Wiesbrook Rd, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 055,polling_place,Crossroads Community Church,"1N100 Gary Ave, Carol Stream, IL 60188"
2020-11-03,IL,DuPage,DuPage County,Milton 056,polling_place,First Presbyterian Church (Glen Ellyn),"550 N Main St, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 057,polling_place,Wheaton Christian Reformed Church,"711 E Harrison St, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 058,polling_place,Spring Ave Rec Center,"185 Spring Ave, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 059,polling_place,First Congregational Church,"535 Forest Ave, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 060,polling_place,Southminster Presbyterian Church,"680 S Park Blvd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 061,polling_place,Klein Creek Golf Club,"1N333 Pleasant Hill Rd, Winfield, IL 60190"
2020-11-03,IL,DuPage,DuPage County,Milton 062,polling_place,Glen Crest Middle School,"725 Sheehan Ave, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 063,polling_place,Winfield Park District,"0N020 County Farm Rd, Winfield, IL 60190"
2020-11-03,IL,DuPage,DuPage County,Milton 064,polling_place,The Compass Church (Wheaton Campus),"520 E Roosevelt Rd, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 065,polling_place,Wellspring Alliance Church,"1766 S Blanchard St, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 066,polling_place,Faith Evangelical Lutheran Church,"41 N Park Blvd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 067,polling_place,Village Green Baptist Church,"200 S Lambert Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 068,polling_place,Peoples Community Church,"670 S Lambert Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 069,polling_place,Peoples Community Church,"670 S Lambert Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 070,polling_place,Outreach Community Center,"345 S President St, Carol Stream, IL 60188"
2020-11-03,IL,DuPage,DuPage County,Milton 071,polling_place,Illinois Sikh Community Center,"2131 Creekside Dr, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 072,polling_place,Churchill School,"240 Geneva Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 073,polling_place,Spring Ave Rec Center,"185 Spring Ave, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 074,polling_place,Hope Presbyterian Church,"1771 S Wiesbrook Rd, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 075,polling_place,Hope Presbyterian Church,"1771 S Wiesbrook Rd, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 076,polling_place,Lincoln School,"630 Dawes Ave, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 077,polling_place,Aldersgate United Methodist Church,"1753 S Blanchard Rd, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 078,polling_place,Peoples Community Church,"670 S Lambert Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 079,polling_place,Aldersgate United Methodist Church,"1753 S Blanchard Rd, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 080,polling_place,St Paul Lutheran Church,"515 S Wheaton Ave, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 081,polling_place,Lincoln School,"630 Dawes Ave, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 082,polling_place,Illinois Sikh Community Center,"2131 Creekside Dr, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 083,polling_place,Village Green Baptist Church,"200 S Lambert Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 084,polling_place,DuPage County Fairgrounds,"2015 Manchester Rd, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 085,polling_place,St Matthew United Church of Christ,"1420 S Gables Blvd, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 086,polling_place,The Compass Church (Wheaton Campus),"520 E Roosevelt Rd, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 087,polling_place,Wellspring Alliance Church,"1766 S Blanchard St, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 088,polling_place,Lincoln School,"630 Dawes Ave, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 089,polling_place,Glen Crest Middle School,"725 Sheehan Ave, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 090,polling_place,Islamic Center Of Wheaton,"900 E Geneva Rd, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 091,polling_place,First Presbyterian Church,"715 N Carlton St, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 092,polling_place,Wheaton Pk Dist - Community Center,"1777 S Blanchard Rd, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 093,polling_place,Illinois Sikh Community Center,"2131 Creekside Dr, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 094,polling_place,Village Green Baptist Church,"200 S Lambert Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 095,polling_place,Wheaton Pk Dist - Community Center,"1777 S Blanchard Rd, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 096,polling_place,Ackerman Sports & Fitness Center,"800 St Charles Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 097,polling_place,St Luke Evangelical Lutheran Church,"23W080 Butterfield Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 098,polling_place,Winfield Park District,"0N020 County Farm Rd, Winfield, IL 60190"
2020-11-03,IL,DuPage,DuPage County,Milton 099,polling_place,Wellspring Alliance Church,"1766 S Blanchard St, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 100,polling_place,Wheaton Pk Dist - Community Center,"1777 S Blanchard Rd, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 101,polling_place,Peace Church,"21W500 Butterfield Rd, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,Milton 102,polling_place,Klein Creek Golf Club,"1N333 Pleasant Hill Rd, Winfield, IL 60190"
2020-11-03,IL,DuPage,DuPage County,Milton 103,polling_place,Outreach Community Center,"345 S President St, Carol Stream, IL 60188"
2020-11-03,IL,DuPage,DuPage County,Milton 104,polling_place,Aldersgate United Methodist Church,"1753 S Blanchard Rd, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 105,polling_place,Churchill School,"240 Geneva Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 106,polling_place,Pleasant Hill Community Church,"26W401 Geneva Rd, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 107,polling_place,Wheaton Pk Dist - Community Center,"1777 S Blanchard Rd, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 108,polling_place,Faith Evangelical Lutheran Church,"41 N Park Blvd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 109,polling_place,Hope Presbyterian Church,"1771 S Wiesbrook Rd, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 110,polling_place,Lincoln School,"630 Dawes Ave, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,Milton 111,polling_place,Glen Crest Middle School,"725 Sheehan Ave, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 112,polling_place,Healthtrack Sports Wellness,"875 Roosevelt Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 113,polling_place,Faith Evangelical Lutheran Church,"41 N Park Blvd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 114,polling_place,College Church Commons,"332 E Seminary Ave, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 115,polling_place,Islamic Center Of Wheaton,"900 E Geneva Rd, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 116,polling_place,Klein Creek Golf Club,"1N333 Pleasant Hill Rd, Winfield, IL 60190"
2020-11-03,IL,DuPage,DuPage County,Milton 117,polling_place,Outreach Community Center,"345 S President St, Carol Stream, IL 60188"
2020-11-03,IL,DuPage,DuPage County,Milton 118,polling_place,Parkview Community Church,"764 St Charles Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 119,polling_place,Churchill School,"240 Geneva Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 120,polling_place,Parkview Elementary School,"341 N Elizabeth St, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,Milton 121,polling_place,Healthtrack Sports Wellness,"875 Roosevelt Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 122,polling_place,Southminster Presbyterian Church,"680 S Park Blvd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 123,polling_place,Crossroads Community Church,"1N100 Gary Ave, Carol Stream, IL 60188"
2020-11-03,IL,DuPage,DuPage County,Milton 124,polling_place,Southminster Presbyterian Church,"680 S Park Blvd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 125,polling_place,Peoples Community Church,"670 S Lambert Rd, Glen Ellyn, IL 60137"
2020-11-03,IL,DuPage,DuPage County,Milton 126,polling_place,Pleasant Hill Community Church,"26W401 Geneva Rd, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 127,polling_place,First Presbyterian Church,"715 N Carlton St, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 128,polling_place,Wheaton Christian Reformed Church,"711 E Harrison St, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 129,polling_place,Islamic Center Of Wheaton,"900 E Geneva Rd, Wheaton, IL 60187"
2020-11-03,IL,DuPage,DuPage County,Milton 130,polling_place,St Matthew United Church of Christ,"1420 S Gables Blvd, Wheaton, IL 60189"
2020-11-03,IL,DuPage,DuPage County,York 001,polling_place,Angelo's Ristorante & Banquets,"247 N York St, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 002,polling_place,Elmhurst City Hall,"209 N York St, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 003,polling_place,Oak Brook Village Hall,"1200 Oak Brook Rd, Oak Brook, IL 60523"
2020-11-03,IL,DuPage,DuPage County,York 004,polling_place,First United Methodist Church (Elmhurst),"232 S York Rd, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 005,polling_place,Elks Lodge #1531,"711 W St Charles Rd, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 006,polling_place,Redeemer Lutheran Center,"345 S Kenilworth Ave, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 007,polling_place,Redeemer Lutheran Center,"345 S Kenilworth Ave, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 008,polling_place,Lincoln School,"565 Fairfield Ave, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 009,polling_place,Helen Plum Library,"110 W Maple St, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,York 010,polling_place,Holy Trinity Lutheran Church,"350 E Madison St, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,York 011,polling_place,Villa Park Community Rec Bldg,"320 E Wildwood St, Villa Park, IL 60181"
2020-11-03,IL,DuPage,DuPage County,York 012,polling_place,Jackson Middle School,"301 W Jackson St, Villa Park, IL 60181"
2020-11-03,IL,DuPage,DuPage County,York 013,polling_place,Elks Lodge #1531,"711 W St Charles Rd, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 014,polling_place,Trinity Lutheran Church (Villa Park),"300 S Ardmore Ave, Villa Park, IL 60181"
2020-11-03,IL,DuPage,DuPage County,York 015,polling_place,Angelo's Ristorante & Banquets,"247 N York St, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 016,polling_place,Elmhurst City Hall,"209 N York St, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 017,polling_place,Lincoln School,"565 Fairfield Ave, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 018,polling_place,Parkview Elementary School,"341 N Elizabeth St, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,York 019,polling_place,Stella May Swartz School,"17W160 16th St, Oakbrook Ter, IL 60181"
2020-11-03,IL,DuPage,DuPage County,York 020,polling_place,Villa Park Community Rec Bldg,"320 E Wildwood St, Villa Park, IL 60181"
2020-11-03,IL,DuPage,DuPage County,York 021,polling_place,Sunset Knoll Rec Center,"820 S Finley Rd, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,York 022,polling_place,Stella May Swartz School,"17W160 16th St, Oakbrook Ter, IL 60181"
2020-11-03,IL,DuPage,DuPage County,York 023,polling_place,First United Methodist Church (Elmhurst),"232 S York Rd, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 024,polling_place,Villa Park Community Rec Bldg,"320 E Wildwood St, Villa Park, IL 60181"
2020-11-03,IL,DuPage,DuPage County,York 025,polling_place,Willowbrook High School,"1250 S Ardmore Ave, Villa Park, IL 60181"
2020-11-03,IL,DuPage,DuPage County,York 026,polling_place,Lombard Community Bldg,"433 E St Charles Rd, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,York 027,polling_place,Lombard Gospel Chapel,"369 N Stewart Ave, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,York 028,polling_place,Visitation Catholic Church,"779 S York Rd, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 029,polling_place,Yorkfield Presbyterian Church,"1099 S York Rd, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 030,polling_place,Highland School,"3935 Highland Ave, Downers Grove, IL 60515"
2020-11-03,IL,DuPage,DuPage County,York 031,polling_place,Lombard Village Hall,"255 E Wilson Rd, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,York 032,polling_place,American Legion T.h.b. Post 187,"310 W Butterfield Rd, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 033,polling_place,Trinity Lutheran Church (Villa Park),"300 S Ardmore Ave, Villa Park, IL 60181"
2020-11-03,IL,DuPage,DuPage County,York 034,polling_place,Redeemer Lutheran Center,"345 S Kenilworth Ave, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 035,polling_place,Grace Bible Church,"398 W Eggleston Ave, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 036,polling_place,Orchard Brook Community Center,"1089 W 35th St, Downers Grove, IL 60515"
2020-11-03,IL,DuPage,DuPage County,York 037,polling_place,Lincoln School,"565 Fairfield Ave, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 038,polling_place,Bryan Middle School,"111 W Butterfield Rd, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 039,polling_place,Grace Bible Church,"398 W Eggleston Ave, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 040,polling_place,Angelo's Ristorante & Banquets,"247 N York St, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 041,polling_place,Edison School,"246 Fair Ave, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 042,polling_place,Parkview Elementary School,"341 N Elizabeth St, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,York 043,polling_place,Lombard Gospel Chapel,"369 N Stewart Ave, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,York 044,polling_place,Sunset Knoll Rec Center,"820 S Finley Rd, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,York 045,polling_place,Congregation Etz Chaim,"1710 S Highland Ave, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,York 046,polling_place,Community Policing Center,"32 Yorktown Center, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,York 047,polling_place,Willowbrook High School,"1250 S Ardmore Ave, Villa Park, IL 60181"
2020-11-03,IL,DuPage,DuPage County,York 048,polling_place,Oak Brook Public Library,"600 Oak Brook Rd, Oak Brook, IL 60523"
2020-11-03,IL,DuPage,DuPage County,York 049,polling_place,Trinity Lutheran Church (Lombard),"1165 Westmore Meyers Rd, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,York 050,polling_place,Elmhurst City Hall,"209 N York St, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 051,polling_place,Lombard Community Bldg,"433 E St Charles Rd, Lombard, IL 60148"
2020-11-03,IL,DuPage,DuPage County,York 052,polling_place,Christ Covenant Church,"350 N Addison Rd, Villa Park, IL 60181"
2020-11-03,IL,DuPage,DuPage County,York 053,polling_place,Edison School,"246 Fair Ave, Elmhurst, IL 60126"
2020-11-03,IL,DuPage,DuPage County,York 054,polling_place,Christ Covenant Church,"350 N Addison Rd, Villa Park, IL 60181"
2020-11-03,IL,DuPage,DuPage County,York 055,polling_place,Trinity Lutheran Church (Villa Park),"300 S Ardmore Ave, Villa Park, IL 60181"
2020-11-03,IL,DuPage,DuPage County,York 056,polling_place,Congregation Etz Chaim,"1710 S Highland Ave, Lombard, IL 60148"
